"full_name","team.name","season","venue.name","mean_disposals","min_disposals","max_disposals","games_played"
"Tim Membrey","St Kilda",2021,"Marvel Stadium",14.55,11,17,11
"Tim Membrey","St Kilda",2021,"Optus Stadium",10,10,10,1
"Tim Membrey","St Kilda",2021,"SCG",20,20,20,1
"Tim Membrey","St Kilda",2022,"Adelaide Oval",8,8,8,1
"Tim Membrey","St Kilda",2022,"Cazalys Stadium",14,14,14,1
"Tim Membrey","St Kilda",2022,"GMHBA Stadium",17,17,17,1
"Tim Membrey","St Kilda",2022,"Gabba",20,20,20,1
"Tim Membrey","St Kilda",2022,"MCG",16,15,17,2
"Tim Membrey","St Kilda",2022,"Manuka Oval",12,12,12,1
"Tim Membrey","St Kilda",2022,"Marvel Stadium",13.75,8,19,12
"Tim Membrey","St Kilda",2022,"Optus Stadium",15.5,14,17,2
"Tim Membrey","St Kilda",2022,"SCG",14,14,14,1
"Tim Membrey","St Kilda",2023,"Adelaide Oval",11,11,11,1
"Tim Membrey","St Kilda",2023,"Gabba",8,8,8,1
"Tim Membrey","St Kilda",2023,"Marvel Stadium",11.6,9,15,5
"Tim Membrey","Sydney Swans",2014,"SCG",9,9,9,1
"Tim Mohr","GWS Giants",2014,"Domain Stadium",14,14,14,1
"Tim Mohr","GWS Giants",2014,"GIANTS Stadium",11.25,7,17,4
"Tim Mohr","GWS Giants",2014,"Gabba",19,19,19,1
"Tim Mohr","GWS Giants",2014,"MCG",16,16,16,1
"Tim Mohr","GWS Giants",2014,"SCG",16,16,16,1
"Tim Mohr","GWS Giants",2016,"GIANTS Stadium",6.5,3,10,2
"Tim Mohr","GWS Giants",2017,"Domain Stadium",9,9,9,1
"Tim Mohr","GWS Giants",2018,"Blundstone Arena",10,10,10,1
"Tim Mohr","GWS Giants",2018,"GIANTS Stadium",9,9,9,1
"Tim O'Brien","Hawthorn",2014,"Domain Stadium",7,7,7,1
"Tim O'Brien","Hawthorn",2014,"MCG",8,8,8,1
"Tim O'Brien","Hawthorn",2014,"Marvel Stadium",4,4,4,1
"Tim O'Brien","Hawthorn",2014,"University of Tasmania Stadium",6,6,6,1
"Tim O'Brien","Hawthorn",2016,"GIANTS Stadium",10,10,10,1
"Tim O'Brien","Hawthorn",2016,"Gabba",7,7,7,1
"Tim O'Brien","Hawthorn",2016,"MCG",8,5,11,6
"Tim O'Brien","Hawthorn",2016,"Marvel Stadium",10.5,10,11,2
"Tim O'Brien","Hawthorn",2016,"University of Tasmania Stadium",9.25,7,11,4
"Tim O'Brien","Hawthorn",2017,"Adelaide Oval",8,8,8,1
"Tim O'Brien","Hawthorn",2017,"Domain Stadium",8,8,8,1
"Tim O'Brien","Hawthorn",2017,"MCG",12,5,17,8
"Tim O'Brien","Hawthorn",2017,"Marvel Stadium",12.5,7,18,2
"Tim O'Brien","Hawthorn",2017,"University of Tasmania Stadium",8.75,7,10,4
"Tim O'Brien","Hawthorn",2018,"GIANTS Stadium",15,15,15,1
"Tim O'Brien","Hawthorn",2018,"MCG",12.17,7,15,6
"Tim O'Brien","Hawthorn",2018,"Marvel Stadium",7,7,7,1
"Tim O'Brien","Hawthorn",2018,"University of Tasmania Stadium",9.25,5,13,4
"Tim O'Brien","Hawthorn",2019,"Gabba",13,13,13,1
"Tim O'Brien","Hawthorn",2019,"MCG",12.83,9,16,6
"Tim O'Brien","Hawthorn",2019,"Manuka Oval",8,8,8,1
"Tim O'Brien","Hawthorn",2019,"Marvel Stadium",13.33,12,16,3
"Tim O'Brien","Hawthorn",2019,"Optus Stadium",10,10,10,1
"Tim O'Brien","Hawthorn",2019,"SCG",13,13,13,1
"Tim O'Brien","Hawthorn",2019,"University of Tasmania Stadium",14.33,9,18,3
"Tim O'Brien","Hawthorn",2020,"Adelaide Oval",8.6,6,12,5
"Tim O'Brien","Hawthorn",2020,"GIANTS Stadium",5,1,10,3
"Tim O'Brien","Hawthorn",2020,"GMHBA Stadium",5,5,5,1
"Tim O'Brien","Hawthorn",2020,"Heritage Bank Stadium",7,7,7,1
"Tim O'Brien","Hawthorn",2020,"MCG",6.5,5,8,2
"Tim O'Brien","Hawthorn",2020,"Marvel Stadium",8,8,8,1
"Tim O'Brien","Hawthorn",2020,"Optus Stadium",8.33,7,10,3
"Tim O'Brien","Hawthorn",2021,"MCG",10.29,0,18,7
"Tim O'Brien","Hawthorn",2021,"Marvel Stadium",11.5,8,13,4
"Tim O'Brien","Hawthorn",2021,"Optus Stadium",6,6,6,1
"Tim O'Brien","Hawthorn",2021,"SCG",11,11,11,2
"Tim O'Brien","Hawthorn",2021,"University of Tasmania Stadium",14.6,6,24,5
"Tim O'Brien","Western Bulldogs",2022,"Adelaide Oval",9,9,9,1
"Tim O'Brien","Western Bulldogs",2022,"GIANTS Stadium",11,11,11,1
"Tim O'Brien","Western Bulldogs",2022,"Gabba",6,6,6,1
"Tim O'Brien","Western Bulldogs",2022,"MCG",14,14,14,1
"Tim O'Brien","Western Bulldogs",2022,"Mars Stadium",10,10,10,2
"Tim O'Brien","Western Bulldogs",2022,"Marvel Stadium",13.75,11,17,4
"Tim O'Brien","Western Bulldogs",2022,"Optus Stadium",11,11,11,1
"Tim O'Brien","Western Bulldogs",2023,"Adelaide Oval",16,16,16,1
"Tim O'Brien","Western Bulldogs",2023,"Mars Stadium",8,8,8,1
"Tim O'Brien","Western Bulldogs",2023,"Marvel Stadium",10.67,5,14,3
"Tim O'Brien","Western Bulldogs",2023,"Optus Stadium",8,8,8,1
"Tim O'Brien","Western Bulldogs",2023,"TIO Stadium",16,16,16,1
"Tim Smith","Melbourne",2019,"Gabba",8,8,8,1
"Tim Smith","Melbourne",2019,"MCG",10.67,9,13,3
"Tim Smith","Melbourne",2019,"Marvel Stadium",11,11,11,1
"Tim Smith","Melbourne",2019,"Optus Stadium",8,8,8,1
"Tim Smith","Melbourne",2019,"TIO Stadium",15,15,15,1
"Tim Taranto","GWS Giants",2017,"Adelaide Oval",13,13,13,1
"Tim Taranto","GWS Giants",2017,"Blundstone Arena",12,12,12,1
"Tim Taranto","GWS Giants",2017,"Domain Stadium",18,18,18,1
"Tim Taranto","GWS Giants",2017,"GIANTS Stadium",18,15,21,4
"Tim Taranto","GWS Giants",2017,"Gabba",9,9,9,1
"Tim Taranto","GWS Giants",2017,"Manuka Oval",19,18,20,2
"Tim Taranto","GWS Giants",2017,"Marvel Stadium",10.5,9,12,2
"Tim Taranto","GWS Giants",2018,"Adelaide Oval",18.5,16,21,2
"Tim Taranto","GWS Giants",2018,"Blundstone Arena",19,19,19,1
"Tim Taranto","GWS Giants",2018,"GIANTS Stadium",22.12,12,30,8
"Tim Taranto","GWS Giants",2018,"GMHBA Stadium",21,21,21,1
"Tim Taranto","GWS Giants",2018,"Gabba",18,18,18,1
"Tim Taranto","GWS Giants",2018,"MCG",21.5,20,23,2
"Tim Taranto","GWS Giants",2018,"Manuka Oval",23.33,16,32,3
"Tim Taranto","GWS Giants",2018,"Marvel Stadium",19,19,19,1
"Tim Taranto","GWS Giants",2018,"Optus Stadium",28,28,28,1
"Tim Taranto","GWS Giants",2018,"SCG",12,12,12,1
"Tim Taranto","GWS Giants",2019,"Adelaide Oval",33.5,31,36,2
"Tim Taranto","GWS Giants",2019,"Blundstone Arena",30,30,30,1
"Tim Taranto","GWS Giants",2019,"GIANTS Stadium",28.62,22,38,8
"Tim Taranto","GWS Giants",2019,"GMHBA Stadium",28,28,28,1
"Tim Taranto","GWS Giants",2019,"Heritage Bank Stadium",31,31,31,1
"Tim Taranto","GWS Giants",2019,"MCG",30.67,24,36,3
"Tim Taranto","GWS Giants",2019,"Manuka Oval",25,22,28,3
"Tim Taranto","GWS Giants",2019,"Marvel Stadium",19,19,19,1
"Tim Taranto","GWS Giants",2019,"Optus Stadium",19,19,19,1
"Tim Taranto","GWS Giants",2019,"SCG",30,30,30,1
"Tim Taranto","GWS Giants",2020,"Adelaide Oval",23,23,23,1
"Tim Taranto","GWS Giants",2020,"GIANTS Stadium",17,16,18,2
"Tim Taranto","GWS Giants",2020,"Gabba",17,15,19,2
"Tim Taranto","GWS Giants",2020,"Heritage Bank Stadium",23.33,17,32,3
"Tim Taranto","GWS Giants",2020,"Optus Stadium",17,13,25,3
"Tim Taranto","GWS Giants",2021,"Adelaide Oval",35,35,35,1
"Tim Taranto","GWS Giants",2021,"Blundstone Arena",26,26,26,1
"Tim Taranto","GWS Giants",2021,"GIANTS Stadium",26,24,29,4
"Tim Taranto","GWS Giants",2021,"GMHBA Stadium",34,34,34,1
"Tim Taranto","GWS Giants",2021,"Gabba",36,36,36,1
"Tim Taranto","GWS Giants",2021,"Heritage Bank Stadium",24,21,27,2
"Tim Taranto","GWS Giants",2021,"MCG",29,25,34,3
"Tim Taranto","GWS Giants",2021,"Manuka Oval",30,28,32,2
"Tim Taranto","GWS Giants",2021,"Mars Stadium",18,18,18,1
"Tim Taranto","GWS Giants",2021,"Marvel Stadium",23.5,15,32,4
"Tim Taranto","GWS Giants",2021,"Optus Stadium",23,23,23,1
"Tim Taranto","GWS Giants",2021,"SCG",27,27,27,1
"Tim Taranto","GWS Giants",2022,"Accor Stadium",28,28,28,1
"Tim Taranto","GWS Giants",2022,"Adelaide Oval",23,23,23,2
"Tim Taranto","GWS Giants",2022,"GIANTS Stadium",30,24,36,3
"Tim Taranto","GWS Giants",2022,"MCG",25,19,29,3
"Tim Taranto","GWS Giants",2022,"Manuka Oval",22.5,18,29,4
"Tim Taranto","GWS Giants",2022,"Marvel Stadium",30,30,30,1
"Tim Taranto","GWS Giants",2022,"Optus Stadium",32,32,32,1
"Tim Taranto","GWS Giants",2022,"SCG",16,16,16,1
"Tim Taranto","Richmond",2023,"Adelaide Oval",27.33,20,34,3
"Tim Taranto","Richmond",2023,"GIANTS Stadium",36,36,36,1
"Tim Taranto","Richmond",2023,"Gabba",21,21,21,1
"Tim Taranto","Richmond",2023,"MCG",29.23,21,38,13
"Tim Taranto","Richmond",2023,"Marvel Stadium",27,24,32,3
"Tim Taranto","Richmond",2023,"Optus Stadium",31,27,35,2
"Timmy Sumner","Gold Coast Suns",2014,"Domain Stadium",3,3,3,1
"Timmy Sumner","Gold Coast Suns",2014,"Heritage Bank Stadium",8.5,3,14,4
"Timmy Sumner","Gold Coast Suns",2014,"Marvel Stadium",4,4,4,1
"Timothy Smith","Melbourne",2017,"MCG",4,4,4,1
"Timothy Smith","Melbourne",2017,"Marvel Stadium",6,6,6,1
"Timothy Smith","Melbourne",2018,"Adelaide Oval",7,7,7,1
"Timothy Smith","Melbourne",2018,"MCG",18,18,18,1
"Timothy Smith","Melbourne",2018,"Marvel Stadium",7,7,7,1
"Timothy Smith","Melbourne",2018,"TIO Traeger Park",19,19,19,1
"Tobe Watson","Fremantle",2020,"Heritage Bank Stadium",10,10,10,1
