"","season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon"
"1945",2023,5,"Adelaide Oval","Brandan Parfitt","Geelong Cats","SUB","Home","West Coast Eagles",5,0,0,8,13,40,10,0,0
"1946",2023,5,"Adelaide Oval","Sam De Koning","Geelong Cats","Back","Home","West Coast Eagles",7,0,0,5,12,82,0,0,0
"1947",2023,5,"Adelaide Oval","Tyson Stengle","Geelong Cats","Forward","Home","West Coast Eagles",4,1,0,2,6,36,0,0,0
"1948",2023,5,"Adelaide Oval","Zach Tuohy","Geelong Cats","Back","Home","West Coast Eagles",10,1,1,4,14,84,0,2,1
"1949",2023,5,"Adelaide Oval","Mark Blicavs","Geelong Cats","Mid","Home","West Coast Eagles",10,2,0,7,17,70,25,0,0
"1950",2023,5,"Adelaide Oval","Esava Ratugolea","Geelong Cats","Back","Home","West Coast Eagles",11,0,0,3,14,98,0,0,0
"1951",2023,5,"Adelaide Oval","Tom Stewart","Geelong Cats","Back","Home","West Coast Eagles",17,0,0,7,24,85,0,3,3
"1952",2023,5,"Adelaide Oval","Patrick Dangerfield","Geelong Cats","Mid","Home","West Coast Eagles",10,0,2,13,23,69,24,0,0
"1953",2023,5,"Adelaide Oval","Rhys Stanley","Geelong Cats","Ruck","Home","West Coast Eagles",4,0,0,6,10,74,25,0,0
"1954",2023,5,"Adelaide Oval","Isaac Smith","Geelong Cats","Mid","Home","West Coast Eagles",15,1,0,8,23,85,0,2,2
"1955",2023,5,"Adelaide Oval","Brad Close","Geelong Cats","Forward","Home","West Coast Eagles",8,4,0,8,16,84,0,0,0
"1956",2023,5,"Adelaide Oval","Andrew Gaff","West Coast Eagles","Mid","Away","Geelong Cats",8,0,0,10,18,81,20,0,0
"1957",2023,5,"Adelaide Oval","Greg Clark","West Coast Eagles","Mid","Away","Geelong Cats",6,0,1,12,18,86,0,0,0
"1958",2023,5,"Adelaide Oval","Oscar Allen","West Coast Eagles","Forward","Away","Geelong Cats",9,4,1,5,14,83,0,0,0
"1959",2023,5,"Adelaide Oval","Jack Darling","West Coast Eagles","Forward","Away","Geelong Cats",6,2,0,6,12,86,0,0,0
"1960",2023,5,"Adelaide Oval","Xavier O'Neill","West Coast Eagles","INT","Away","Geelong Cats",5,0,1,6,11,71,9,0,0
"1961",2023,5,"Adelaide Oval","Brady Hough","West Coast Eagles","Back","Away","Geelong Cats",7,0,0,4,11,91,0,0,0
"1962",2023,5,"Adelaide Oval","Jake Waterman","West Coast Eagles","Forward","Away","Geelong Cats",15,4,1,5,20,89,5,0,0
"1963",2023,5,"Adelaide Oval","Connor West","West Coast Eagles","SUB","Away","Geelong Cats",0,0,0,4,4,28,1,0,0
"1964",2023,5,"Adelaide Oval","Bailey J. Williams","West Coast Eagles","Ruck","Away","Geelong Cats",4,0,0,8,12,80,32,0,0
"1965",2023,5,"Adelaide Oval","Alex Witherden","West Coast Eagles","Back","Away","Geelong Cats",14,0,0,5,19,91,0,4,4
"1966",2023,5,"Adelaide Oval","Elliot Yeo","West Coast Eagles","Mid","Away","Geelong Cats",9,0,0,3,12,54,8,1,1
"1967",2023,5,"Adelaide Oval","Reuben Ginbey","West Coast Eagles","INT","Away","Geelong Cats",5,1,0,4,9,53,18,0,0
"1968",2023,5,"Adelaide Oval","Tom Barrass","West Coast Eagles","Back","Away","Geelong Cats",7,0,0,4,11,100,0,0,0
"1969",2023,5,"Adelaide Oval","Liam Duggan","West Coast Eagles","Back","Away","Geelong Cats",16,0,0,7,23,88,0,5,5
"1970",2023,5,"Adelaide Oval","Noah Long","West Coast Eagles","Forward","Away","Geelong Cats",5,0,1,8,13,79,0,0,0
"1971",2023,5,"Adelaide Oval","Jamaine Jones","West Coast Eagles","Back","Away","Geelong Cats",16,0,0,9,25,81,0,0,0
"1972",2023,5,"Adelaide Oval","Tim Kelly","West Coast Eagles","Mid","Away","Geelong Cats",7,0,0,15,22,88,29,0,0
"1973",2023,5,"Adelaide Oval","Luke Edwards","West Coast Eagles","Forward","Away","Geelong Cats",4,0,0,6,10,76,0,0,0
"1974",2023,5,"Adelaide Oval","Josh Rotham","West Coast Eagles","INT","Away","Geelong Cats",6,0,0,3,9,84,0,0,0
"1975",2023,5,"Adelaide Oval","Jack Petruccelle","West Coast Eagles","INT","Away","Geelong Cats",3,1,0,7,10,68,0,0,0
"1976",2023,5,"Adelaide Oval","Jayden Hunt","West Coast Eagles","Back","Away","Geelong Cats",12,0,1,5,17,81,0,0,0
"1977",2023,5,"Adelaide Oval","Jai Culley","West Coast Eagles","Mid","Away","Geelong Cats",3,0,1,11,14,82,26,0,0
"1978",2023,5,"Adelaide Oval","Sam Petrevski-Seton","West Coast Eagles","Forward","Away","Geelong Cats",8,1,0,1,9,80,0,0,0
"1979",2023,5,"Norwood Oval","Nick Haynes","GWS Giants","Back","Home","Hawthorn",10,0,0,5,15,89,0,0,0
"1980",2023,5,"Norwood Oval","Cooper Hamilton","GWS Giants","Forward","Home","Hawthorn",8,0,0,8,16,81,0,0,0
"1981",2023,5,"Norwood Oval","Tom Green","GWS Giants","Mid","Home","Hawthorn",8,0,0,24,32,85,22,0,0
"1982",2023,5,"Norwood Oval","Stephen Coniglio","GWS Giants","Mid","Home","Hawthorn",17,0,0,16,33,83,21,0,0
"1983",2023,5,"Norwood Oval","Jack Buckley","GWS Giants","Back","Home","Hawthorn",11,0,0,5,16,90,0,0,0
"1984",2023,5,"Norwood Oval","Lachie Whitfield","GWS Giants","Back","Home","Hawthorn",15,0,0,8,23,83,0,2,2
"1985",2023,5,"Norwood Oval","Josh Kelly","GWS Giants","Mid","Home","Hawthorn",13,0,0,8,21,84,18,0,0
"1986",2023,5,"Norwood Oval","Finn Callaghan","GWS Giants","Mid","Home","Hawthorn",10,0,0,8,18,82,0,0,0
"1987",2023,5,"Norwood Oval","Matt Flynn","GWS Giants","Ruck","Home","Hawthorn",2,0,0,8,10,75,19,0,0
"1988",2023,5,"Norwood Oval","Sam Taylor","GWS Giants","Back","Home","Hawthorn",8,0,0,12,20,96,0,0,0
"1989",2023,5,"Norwood Oval","Lachie Ash","GWS Giants","Back","Home","Hawthorn",14,0,0,4,18,80,0,2,2
"1990",2023,5,"Norwood Oval","Jesse Hogan","GWS Giants","Forward","Home","Hawthorn",11,2,4,5,16,87,0,0,0
"1991",2023,5,"Norwood Oval","Adam Kennedy","GWS Giants","Forward","Home","Hawthorn",2,0,0,4,6,55,0,0,0
"1992",2023,5,"Norwood Oval","Xavier O'Halloran","GWS Giants","INT","Home","Hawthorn",9,0,0,5,14,72,5,0,0
"1993",2023,5,"Norwood Oval","Connor Idun","GWS Giants","INT","Home","Hawthorn",13,0,0,10,23,79,0,0,0
"1994",2023,5,"Norwood Oval","Toby Greene","GWS Giants","Forward","Home","Hawthorn",13,3,2,11,24,94,3,0,0
"1995",2023,5,"Norwood Oval","Aaron Cadman","GWS Giants","INT","Home","Hawthorn",4,1,0,2,6,62,0,0,0
"1996",2023,5,"Norwood Oval","Callan Ward","GWS Giants","Forward","Home","Hawthorn",7,1,1,10,17,81,0,0,0
"1997",2023,5,"Norwood Oval","Harry Rowston","GWS Giants","SUB","Home","Hawthorn",2,0,1,4,6,23,6,0,0
"1998",2023,5,"Norwood Oval","James Peatling","GWS Giants","INT","Home","Hawthorn",2,0,0,5,7,74,0,0,0
"1999",2023,5,"Norwood Oval","Isaac Cumming","GWS Giants","Back","Home","Hawthorn",21,0,0,4,25,83,0,5,5
"2000",2023,5,"Norwood Oval","Harry Himmelberg","GWS Giants","Forward","Home","Hawthorn",6,2,3,6,12,77,6,0,0
"2001",2023,5,"Norwood Oval","Daniel Lloyd","GWS Giants","Mid","Home","Hawthorn",7,1,2,3,10,88,0,0,0
"2002",2023,5,"Norwood Oval","Tyler Brockman","Hawthorn","INT","Away","GWS Giants",5,1,0,11,16,81,0,0,0
"2003",2023,5,"Norwood Oval","Fergus Greene","Hawthorn","Forward","Away","GWS Giants",8,3,0,1,9,89,0,0,0
"2004",2023,5,"Norwood Oval","Cam Mackenzie","Hawthorn","SUB","Away","GWS Giants",3,0,0,2,5,36,7,0,0
"2005",2023,5,"Norwood Oval","Harry Morrison","Hawthorn","Back","Away","GWS Giants",15,0,0,3,18,87,0,0,0
"2006",2023,5,"Norwood Oval","Chad Wingard","Hawthorn","Forward","Away","GWS Giants",2,0,2,1,3,32,0,0,0
"2007",2023,5,"Norwood Oval","Ned Reeves","Hawthorn","Ruck","Away","GWS Giants",7,0,0,3,10,81,16,0,0
"2008",2023,5,"Norwood Oval","Blake Hardwick","Hawthorn","Back","Away","GWS Giants",16,0,0,2,18,89,0,11,10
"2009",2023,5,"Norwood Oval","Jai Newcombe","Hawthorn","Mid","Away","GWS Giants",14,1,0,17,31,85,22,0,0
"2010",2023,5,"Norwood Oval","Jarman Impey","Hawthorn","Back","Away","GWS Giants",8,0,1,6,14,82,0,1,1
"2011",2023,5,"Norwood Oval","Josh Ward","Hawthorn","Mid","Away","GWS Giants",11,0,0,9,20,70,9,0,0
